time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-05-05T17:37:03.000Z,55.525,-159.9721,13.2,3.3,ml,,,,0.54,ak,ak11582341,2015-05-08T22:58:08.893Z,"39km ENE of Sand Point, Alaska",earthquake
2015-05-05T17:35:22.000Z,55.4885,-159.9678,15.1,3.3,ml,,,,0.76,ak,ak11582340,2015-05-08T22:57:48.627Z,"37km ENE of Sand Point, Alaska",earthquake
2015-05-05T17:28:56.850Z,-5.2592,152.3618,74.35,4.7,mb,,114,1.079,0.83,us,us20002byd,2015-05-06T21:52:14.982Z,"100km S of Kokopo, Papua New Guinea",earthquake
2015-05-05T17:28:16.450Z,-5.5214,152.2162,40.44,4.5,mb,,153,1.322,1.02,us,us20002bz2,2015-05-06T13:28:41.776Z,"129km S of Kokopo, Papua New Guinea",earthquake
2015-05-05T16:39:44.720Z,-5.0668,151.56,76.64,4.7,mb,,147,1.057,0.67,us,us20002by3,2015-05-06T00:43:49.996Z,"111km SW of Kokopo, Papua New Guinea",earthquake
2015-05-05T15:46:22.960Z,36.518,-99.027,5.6,2.5,ml,,,,0.34,us,us20002c8e,2015-05-06T15:34:32.078Z,"18km ENE of Mooreland, Oklahoma",earthquake
2015-05-05T15:36:56.810Z,36.707,-98.124,6.7,2.6,ml,,,,0.36,us,us20002c88,2015-05-06T15:22:03.099Z,"21km ESE of Cherokee, Oklahoma",earthquake
2015-05-05T15:07:49.680Z,-4.9212,151.3701,59.05,4.6,mb,,150,1.073,0.53,us,us20002bx9,2015-05-05T23:10:34.592Z,"117km WSW of Kokopo, Papua New Guinea",earthquake
2015-05-05T15:02:46.130Z,40.303,-124.5283333,19.31,2.95,md,29,233,0.1876,0.12,nc,nc72440510,2015-05-06T05:42:58.512Z,"37km SW of Ferndale, California",earthquake
2015-05-05T14:59:19.000Z,35.9331,-97.3941,5.104,2.6,ml,,65,,0.51,us,us20002bxk,2015-05-05T19:08:24.436Z,"6km NNE of Guthrie, Oklahoma",earthquake
2015-05-05T14:15:30.000Z,55.5734,-160.0338,6.5,3.6,ml,,,,0.82,ak,ak11582129,2015-05-08T22:57:29.431Z,"39km NE of Sand Point, Alaska",earthquake
2015-05-05T14:03:56.765Z,39.083,-115.6669,0,3.4,ml,8,140.21,0.737,0.3028,nn,nn00492859,2015-05-06T01:48:41.958Z,"41km NNW of Currant, Nevada",earthquake
2015-05-05T13:30:43.700Z,36.3601,-97.3641,7.033,2.7,ml,,84,,0.37,us,us20002bv0,2015-05-05T17:02:35.673Z,"10km NW of Perry, Oklahoma",earthquake
2015-05-05T13:16:42.710Z,-25.0019,179.8437,508.52,4.6,mb,,97,4.669,1.32,us,us20002bus,2015-05-05T21:19:15.082Z,"South of the Fiji Islands",earthquake
2015-05-05T13:10:08.530Z,-25.0898,179.7609,498.81,4.7,mb,,71,4.621,0.71,us,us20002buq,2015-05-05T21:13:19.299Z,"South of the Fiji Islands",earthquake
2015-05-05T11:25:04.000Z,64.4859,-146.8355,8.1,2.7,ml,,,,0.79,ak,ak11581997,2015-05-08T22:59:13.630Z,"5km SE of Salcha, Alaska",earthquake
2015-05-05T11:07:53.800Z,35.481,-97.1361,3.24,2.7,ml,,62,,0.56,us,us20002bvd,2015-05-05T21:07:15.756Z,"2km ESE of Harrah, Oklahoma",earthquake
2015-05-05T09:04:30.690Z,34.9543,-111.7573,5,3.2,ml,,35,0.595,1.29,us,us20002brc,2015-05-09T16:40:53.258Z,"9km N of Sedona, Arizona",earthquake
2015-05-05T08:47:08.450Z,-5.6896,152.2801,61.12,5,mb,,65,1.493,0.67,us,us20002br9,2015-05-05T16:49:50.136Z,"147km S of Kokopo, Papua New Guinea",earthquake
2015-05-05T08:16:58.050Z,-5.5224,152.2163,42.8,5.3,mb,,63,1.323,0.85,us,us20002br8,2015-05-09T19:56:35.000Z,"129km S of Kokopo, Papua New Guinea",earthquake
2015-05-05T08:02:47.080Z,-19.0376,168.9352,164.04,5.2,mb,,57,3.815,0.82,us,us20002br7,2015-05-05T16:05:29.607Z,"66km NNW of Isangel, Vanuatu",earthquake
2015-05-05T07:28:34.520Z,19.5356674,-155.9428406,10.42,2.53,ml,36,229,0.05334,0.27,hv,hv60917121,2015-05-07T01:03:07.921Z,"1km SW of Honalo, Hawaii",earthquake
2015-05-05T06:11:04.480Z,-5.4878,152.102,51.56,4.9,mb,,128,1.289,1.04,us,us20002bqu,2015-05-05T14:13:33.480Z,"126km S of Kokopo, Papua New Guinea",earthquake
2015-05-05T05:07:29.310Z,-5.6461,152.5019,40.02,4.9,mb,,116,1.484,0.83,us,us20002bqf,2015-05-05T13:10:05.731Z,"143km SSW of Taron, Papua New Guinea",earthquake
2015-05-05T05:03:01.190Z,-5.1267,152.3974,55.71,5.2,mb,,88,0.958,0.66,us,us20002bqa,2015-05-05T13:05:39.708Z,"86km S of Kokopo, Papua New Guinea",earthquake
2015-05-05T04:05:04.600Z,44.6821,-112.3488,5.9,2.5,mc,56,28.7999976960002,0.0943231,0.19,mb,mb15361848,2015-05-12T22:30:04.752Z,"19km ENE of Lima, Montana",earthquake
2015-05-05T03:56:19.000Z,50.7546,-175.0138,32.7,2.8,ml,,,,0.54,ak,ak11581704,2015-05-08T22:58:49.038Z,"169km SE of Adak, Alaska",earthquake
2015-05-05T03:55:51.760Z,-5.5293,152.3347,51.76,5.2,mb,,125,1.34,0.88,us,us20002bpu,2015-05-05T11:58:21.664Z,"130km S of Kokopo, Papua New Guinea",earthquake
2015-05-05T03:40:30.400Z,18.6205,-64.0142,57,3.1,Md,7,288,0.32069856,0.43,pr,pr15125000,2015-05-05T11:43:11.069Z,"67km ENE of Road Town, British Virgin Islands",earthquake
2015-05-05T02:40:23.620Z,-5.4413,151.9869,33.88,5.2,mb,,90,1.254,1.1,us,us20002bp7,2015-05-05T10:43:06.177Z,"124km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-05T02:33:39.080Z,-5.7033,152.814,35,4.4,mb,,227,1.635,0.65,us,us20002bp2,2015-05-05T10:36:08.403Z,"138km S of Taron, Papua New Guinea",earthquake
2015-05-05T02:28:04.000Z,53.7944,-164.217,27.1,3.1,ml,,,,0.3,ak,ak11581635,2015-05-08T22:58:30.836Z,"108km ESE of Akutan, Alaska",earthquake
2015-05-05T01:58:20.240Z,-5.2838,152.1734,57.52,5.6,mb,,90,1.085,0.65,us,us20002bp4,2015-05-05T10:01:05.322Z,"103km S of Kokopo, Papua New Guinea",earthquake
2015-05-05T01:54:05.090Z,-5.3079,152.0066,64.5,5.9,mb,,55,1.12,1.25,us,us20002bng,2015-05-05T09:56:39.854Z,"109km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-05T01:52:59.200Z,37.968,-122.0326667,13.33,2.73,md,115,45,0.004888,0.09,nc,nc72440205,2015-05-12T04:46:05.865Z,"1km S of Concord, California",earthquake
2015-05-05T01:44:05.210Z,-5.465,151.8857,42,7.5,mww,,22,1.295,0.53,us,us20002bnf,2015-05-09T19:56:34.000Z,"130km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-05T01:39:30.000Z,51.4036,179.9318,54.5,2.5,ml,,,,0.42,ak,ak11587965,2015-05-08T23:31:25.107Z,"65km SSE of Semisopochnoi Island, Alaska",earthquake
2015-05-05T00:45:32.900Z,40.4263333,-124.6868333,25.91,2.63,md,22,255,0.2711,0.17,nc,nc72440165,2015-05-06T03:02:03.865Z,"39km WSW of Ferndale, California",earthquake
2015-05-05T00:26:46.470Z,36.0425,-117.6105,2.62,2.6,ml,39,36,0.09966,0.21,ci,ci37374928,2015-05-06T02:46:28.435Z,"29km ENE of Little Lake, California",earthquake
2015-05-05T00:04:26.000Z,52.5467,-168.7955,50.9,2.5,ml,,,,0.57,us,us20002dyi,2015-05-12T03:54:35.372Z,"43km S of Nikolski, Alaska",earthquake
2015-05-04T23:59:52.200Z,35.6001,-97.0543,4.775,3.2,ml,,77,,0.46,us,us20002bmm,2015-05-10T23:23:10.799Z,"14km ESE of Luther, Oklahoma",earthquake
2015-05-04T23:43:38.800Z,36.6978,-98.0292,6.975,2.8,ml,,81,,0.66,us,us20002bux,2015-05-11T21:54:20.715Z,"27km NE of Helena, Oklahoma",earthquake
2015-05-04T23:35:11.900Z,18.8372,-64.1965,34,3.2,Md,8,331.2,0.16708664,0.12,pr,pr15124004,2015-05-11T05:26:46.040Z,"64km NE of Road Town, British Virgin Islands",earthquake
2015-05-04T23:33:12.800Z,15.9002,-92.3455,223.99,4.4,mb,,131,0.429,0.75,us,us20002bmc,2015-05-10T04:29:22.186Z,"17km NNW of Chicomuselo, Mexico",earthquake
2015-05-04T22:32:10.000Z,53.8104,-164.3065,25.7,2.6,ml,,,,0.18,us,us20002dr7,2015-05-14T03:05:58.506Z,"102km ESE of Akutan, Alaska",earthquake
2015-05-04T21:07:32.160Z,-3.884,-12.0944,10,4.6,mb,,192,13.526,0.46,us,us20002elu,2015-05-14T03:02:39.681Z,"North of Ascension Island",earthquake
2015-05-04T21:06:45.920Z,-16.6684,-177.0388,141.25,4.2,mb,,205,4.811,0.17,us,us20002els,2015-05-14T02:55:15.857Z,"288km SSE of Sigave, Wallis and Futuna",earthquake
2015-05-04T21:02:45.810Z,-3.8343,-12.1937,10,4.8,mb,,51,4.606,0.93,us,us20002bcr,2015-05-14T02:44:22.274Z,"North of Ascension Island",earthquake
2015-05-04T21:00:44.700Z,-27.0782,-69.1612,114.56,4.6,mb,,57,0.243,0.91,us,us20002bce,2015-05-13T23:18:58.206Z,"118km SE of Diego de Almagro, Chile",earthquake
2015-05-04T20:16:35.420Z,-6.8481,147.8135,66.12,4.7,mb,,113,2.621,0.66,us,us20002bbu,2015-05-05T04:19:11.487Z,"27km SSW of Finschhafen, Papua New Guinea",earthquake
2015-05-04T20:13:31.600Z,36.1157,-97.2316,5.06,3,ml,,67,,0.73,us,us20002bes,2015-05-05T02:11:49.187Z,"15km W of Stillwater, Oklahoma",earthquake
2015-05-04T20:03:42.000Z,54.4878,-160.8725,4.8,3.6,ml,,,,0.72,ak,ak11580961,2015-05-08T17:55:11.462Z,"91km WSW of Chernabura Island, Alaska",earthquake
2015-05-04T19:31:30.400Z,19.3845,-155.2418333,2.82,2.6,ml,28,77,0.01094,0.07,hv,hv60916381,2015-05-07T00:58:21.552Z,"3km S of Volcano, Hawaii",earthquake
2015-05-04T19:17:03.630Z,40.29,-127.1409,10,4.3,mb,,210,2.428,1.17,us,us20002b9q,2015-05-06T00:12:09.548Z,"246km W of Ferndale, California",earthquake
2015-05-04T18:31:39.100Z,36.1872,-97.5293,4.202,2.5,ml,,103,,0.55,us,us20002bep,2015-05-05T02:34:12.754Z,"24km WSW of Perry, Oklahoma",earthquake
2015-05-04T18:23:26.050Z,-6.2544,131.4715,45.25,5,mb,,71,1.725,0.9,us,us20002b97,2015-05-05T02:25:56.676Z,"155km WSW of Tual, Indonesia",earthquake
2015-05-04T18:22:21.000Z,61.6085,-151.0363,70.9,2.7,ml,,,,0.79,ak,ak11580630,2015-05-08T10:27:06.623Z,"55km WSW of Willow, Alaska",earthquake
2015-05-04T18:04:56.700Z,-56.5238,-27.4315,129.53,5.4,mb,,35,5.627,1.06,us,us20002b8y,2015-05-05T02:07:28.741Z,"24km NW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake
2015-05-04T18:04:15.000Z,52.0177,-170.665,32.4,3.3,ml,,,,0.65,ak,ak11580629,2015-05-08T17:54:30.608Z,"66km SE of Amukta Island, Alaska",earthquake
2015-05-04T17:51:34.600Z,35.8133,-97.2383,5.662,2.8,ml,,65,,0.56,us,us20002beh,2015-05-04T23:28:48.246Z,"14km S of Langston, Oklahoma",earthquake
2015-05-04T17:47:12.560Z,11.9944,47.9991,10,4.3,mb,,152,5.066,0.6,us,us20002b8r,2015-05-05T01:49:45.282Z,"94km NNW of Laasqoray, Somalia",earthquake
2015-05-04T17:04:27.000Z,39.6367,143.9335,45.7,4.1,mb,,176,2.447,1.35,us,us20002b8a,2015-05-05T01:08:16.873Z,"170km E of Miyako, Japan",earthquake
2015-05-04T16:26:05.981Z,39.0596,-115.6398,0,2.74,ml,10,99.78,0.712,0.1438,nn,nn00492678,2015-05-05T00:28:35.593Z,"38km NNW of Currant, Nevada",earthquake
2015-05-04T16:19:30.989Z,39.0784,-115.7039,0,3.18,ml,5,85.4,0.736,0.1914,nn,nn00492670,2015-05-05T00:28:10.457Z,"42km NNW of Currant, Nevada",earthquake
2015-05-04T15:49:56.260Z,36.28,-97.502,6.5,2.7,ml,,,,0.33,us,us20002c7v,2015-05-06T14:27:46.293Z,"19km W of Perry, Oklahoma",earthquake
2015-05-04T15:32:52.000Z,51.7456,178.5712,94.6,2.6,ml,,,,0.29,ak,ak11585998,2015-05-08T17:54:50.706Z,"23km SSE of Little Sitkin Island, Alaska",earthquake
2015-05-04T14:50:24.490Z,36.2848,-97.5432,5,3,mb_lg,,61,0.492,0.29,us,us20002b70,2015-05-05T01:05:18.737Z,"22km W of Perry, Oklahoma",earthquake
2015-05-04T14:49:00.070Z,19.3891667,-155.245,2.97,2.87,ml,27,72,0.01606,0.07,hv,hv60916011,2015-05-07T00:55:14.626Z,"4km SSW of Volcano, Hawaii",earthquake
2015-05-04T14:42:10.350Z,19.385,-155.2415,3,3.58,ml,29,78,0.0114,0.07,hv,hv60916001,2015-05-09T12:43:51.437Z,"4km SSW of Volcano, Hawaii",earthquake
2015-05-04T13:58:00.090Z,32.8681,-96.8718,5,2.7,mb_lg,,76,0.028,0.67,us,us20002b6q,2015-05-11T11:26:18.433Z,"6km SSE of Farmers Branch, Texas",earthquake
2015-05-04T13:39:59.090Z,31.2433333,-115.9271667,4.904,3.3,ml,11,199,0.442,0.19,ci,ci37374536,2015-05-06T01:16:13.127Z,"80km SE of Maneadero, B.C., Mexico",earthquake
2015-05-04T13:35:23.000Z,51.4579,-177.4511,24.9,2.5,ml,,,,0.4,ak,ak11580382,2015-05-08T10:26:25.950Z,"67km SE of Tanaga Volcano, Alaska",earthquake
2015-05-04T12:24:10.370Z,-61.2864,154.1467,12.34,5.4,mb,,100,7.271,0.47,us,us20002b6b,2015-05-09T19:56:33.000Z,"Balleny Islands region",earthquake
2015-05-04T12:17:14.560Z,27.8258,86.0546,10,3.8,mb,,195,0.683,0.83,us,us20002b68,2015-05-06T11:45:30.734Z,"17km SE of Kodari, Nepal",earthquake
2015-05-04T12:07:29.300Z,36.6971,-98.0284,7.175,2.6,ml,,81,,0.74,us,us20002be9,2015-05-17T11:10:45.014Z,"27km NE of Helena, Oklahoma",earthquake
2015-05-04T12:04:33.640Z,-54.821,-130.2907,10,4.5,mb,,48,32.495,0.8,us,us20002elc,2015-05-17T10:24:36.862Z,"Pacific-Antarctic Ridge",earthquake
2015-05-04T12:02:14.470Z,-7.8103,106.7745,46.93,4.2,mb,,112,2.875,0.47,us,us20002eld,2015-05-17T10:11:24.483Z,"42km S of Sinarharapan, Indonesia",earthquake
2015-05-04T11:56:42.373Z,39.0869,-115.6756,0,3.67,ml,19,75.39,0.742,0.2143,nn,nn00492632,2015-05-17T09:09:37.040Z,"42km NNW of Currant, Nevada",earthquake
2015-05-04T11:51:28.050Z,-16.3467,-173.9872,191.91,4.2,mb,,102,3.228,0.58,us,us20002b5y,2015-05-17T08:39:15.717Z,"50km SSW of Hihifo, Tonga",earthquake
2015-05-04T11:30:35.320Z,26.2984,61.1388,10,4.8,mb,,52,4.653,0.56,us,us20002b5q,2015-05-17T08:10:31.438Z,"109km SSE of Iranshahr, Iran",earthquake
2015-05-04T11:24:27.200Z,36.7304,-97.8505,5.203,2.5,ml,,80,,0.9,us,us20002bec,2015-05-17T07:13:54.059Z,"13km SW of Medford, Oklahoma",earthquake
2015-05-04T11:08:15.480Z,52.3231,-167.8697,46.15,2.9,ml,,239,0.884,0.32,us,us20002dqr,2015-05-17T06:25:27.668Z,"96km SE of Nikolski, Alaska",earthquake
2015-05-04T11:04:40.400Z,36.3285,-96.946,2.523,3,ml,,122,,0.47,us,us20002b5h,2015-05-17T06:19:53.472Z,"12km W of Pawnee, Oklahoma",earthquake
2015-05-04T11:02:34.270Z,-0.99,-13.1188,10,4.7,mb,,71,11.221,0.49,us,us20002b5l,2015-05-16T13:06:03.442Z,"North of Ascension Island",earthquake
2015-05-04T10:29:27.070Z,38.0811667,-118.8406667,8.78,2.68,ml,43,55,0.05592,0.07,nc,nc72439880,2015-05-09T01:39:06.049Z,"39km ESE of Bridgeport, California",earthquake
2015-05-04T10:21:24.930Z,-8.293,116.0472,27.89,4.4,mb,,65,1.883,1.08,us,us20002b5a,2015-05-04T22:41:43.121Z,"13km NNW of Pemenang, Indonesia",earthquake
2015-05-04T09:34:22.200Z,19.1706,-64.5255,47,2.8,Md,5,280.8,0.47520879,0.49,pr,pr15124003,2015-05-04T17:37:01.248Z,"84km N of Road Town, British Virgin Islands",earthquake
2015-05-04T08:20:37.350Z,15.3475,-91.8868,189.81,4.7,mb,,148,0.959,1.08,us,us20002b4s,2015-05-04T13:21:13.445Z,"10km SE of Cuilco, Guatemala",earthquake
2015-05-04T08:09:14.810Z,-5.5932,151.8741,60.77,5.1,mb,,90,1.422,0.99,us,us20002b4m,2015-05-04T16:11:46.731Z,"143km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-04T07:35:50.100Z,37.0803,-98.0329,7.31,2.9,mb_lg,,44,0.065,0.67,us,us20002b49,2015-05-05T03:21:37.525Z,"8km S of Anthony, Kansas",earthquake
2015-05-04T06:55:43.310Z,1.6919,126.4046,35,5.1,mb,,90,1.326,1.09,us,us20002b44,2015-05-04T14:58:13.664Z,"138km ENE of Bitung, Indonesia",earthquake
2015-05-04T04:43:56.930Z,34.0043333,-116.4405,3.47,2.74,ml,78,24,0.06875,0.19,ci,ci37374304,2015-05-06T08:04:12.043Z,"7km NE of Desert Hot Springs, California",earthquake
2015-05-04T04:26:06.570Z,-15.9076,-174.7563,210.66,4.4,mb,,69,3.498,0.82,us,us20002b3m,2015-05-13T23:16:04.505Z,"107km W of Hihifo, Tonga",earthquake
2015-05-04T04:17:30.010Z,-5.6358,152.1702,10,4.4,mb,,150,1.435,0.65,us,us20002el1,2015-05-13T23:00:43.276Z,"142km S of Kokopo, Papua New Guinea",earthquake
2015-05-04T04:07:38.160Z,34.4475,25.1227,45.92,4.7,mb,,51,0.86,0.97,us,us20002b3h,2015-05-13T22:49:19.657Z,"61km S of Pirgos, Greece",earthquake
2015-05-04T04:06:12.500Z,18.6998,-67.6173,40,3,Md,9,316.8,0.90729844,0.28,pr,pr15124001,2015-05-13T22:36:20.040Z,"55km NW of Rincon, Puerto Rico",earthquake
2015-05-04T03:34:32.900Z,17.9165,-65.19,8,2.6,Md,4,237.6,0.3880722,0.3,pr,pr15124000,2015-05-13T22:16:48.040Z,"35km SE of Esperanza, Puerto Rico",earthquake
2015-05-04T03:29:17.000Z,62.116,-147.76,25,2.7,ml,,,,0.58,ak,ak11579907,2015-05-13T22:08:38.040Z,"67km ENE of Sutton-Alpine, Alaska",earthquake
2015-05-04T02:45:00.180Z,2.0093,126.6905,47.29,4,mb,,185,1.402,1.06,us,us20002elx,2015-05-13T01:54:23.548Z,"150km WNW of Tobelo, Indonesia",earthquake
2015-05-04T02:29:10.730Z,-44.5228,168.8441,10,5.6,mww,,30,0.328,0.74,us,us20002b38,2015-05-13T21:56:57.000Z,"31km NW of Wanaka, New Zealand",earthquake
2015-05-04T02:28:25.400Z,36.5192,-99.0083,5.739,2.5,ml,,228,,0.64,us,us20002ber,2015-05-13T01:39:16.747Z,"19km ENE of Mooreland, Oklahoma",earthquake
2015-05-04T02:16:57.100Z,36.5336,-99.0217,6.763,2.5,ml,,286,,0.49,us,us20002bet,2015-05-13T01:34:36.824Z,"19km ENE of Mooreland, Oklahoma",earthquake
2015-05-04T02:10:29.070Z,6.7844,-73.0325,164.1,4.3,mb,,83,0.852,1.42,us,us20002eky,2015-05-13T01:07:07.822Z,"10km N of Aratoca, Colombia",earthquake
2015-05-04T02:10:19.000Z,36.513,-98.9824,5.398,3,ml,,218,,0.59,us,us20002bva,2015-05-08T05:42:50.123Z,"21km ENE of Mooreland, Oklahoma",earthquake
2015-05-04T01:30:06.500Z,36.7264,-97.9166,4.12,3.5,ml,,78,,1,us,us20002b32,2015-05-13T00:53:30.364Z,"18km WSW of Medford, Oklahoma",earthquake
2015-05-04T01:23:33.340Z,23.5594,142.0449,113.95,4.2,mb,,157,3.523,0.95,us,us20002ekx,2015-05-13T00:48:19.751Z,"153km SSE of Iwo Jima, Japan",earthquake
2015-05-04T01:16:18.020Z,23.9885,122.4978,35.43,4.5,mb,,104,0.668,0.78,us,us20002b34,2015-05-13T00:12:22.926Z,"73km SW of Yonakuni, Japan",earthquake
2015-05-04T01:15:07.070Z,27.6326,85.9746,10,4.5,mb,,54,0.809,0.89,us,us20002b2y,2015-05-12T23:29:38.162Z,"35km S of Kodari, Nepal",earthquake
2015-05-04T01:11:27.550Z,38.8076667,-122.8236667,1.73,2.62,md,75,22,0.00447,0.08,nc,nc72439700,2015-05-11T22:36:05.906Z,"6km WNW of The Geysers, California",earthquake
2015-05-04T01:04:49.610Z,-5.2228,151.9344,63.94,4.5,mb,,66,1.05,0.96,us,us20002b2x,2015-05-12T23:21:07.605Z,"102km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-04T01:02:11.810Z,-5.7801,152.3608,10,4.2,mb,,132,1.59,1,us,us20002ekv,2015-05-12T23:13:08.221Z,"158km S of Kokopo, Papua New Guinea",earthquake
2015-05-04T00:42:02.400Z,38.2583,21.5678,23.2,4.2,mb,,,,1.52,us,us20002b2t,2015-05-11T05:00:42.519Z,"10km S of Galatas, Greece",earthquake
2015-05-04T00:40:58.060Z,-16.104,-72.604,72.47,4.1,mb,,135,3.123,1.26,us,us20002b2u,2015-05-10T04:13:25.299Z,"58km N of Camana, Peru",earthquake
2015-05-04T00:08:29.600Z,35.7471,-97.3848,3.534,2.8,ml,,56,,0.79,us,us20002b2r,2015-05-11T22:00:58.829Z,"13km NE of Edmond, Oklahoma",earthquake
2015-05-03T23:50:10.740Z,-5.5646,151.6574,10,4.6,mb,,78,1.454,1.32,us,us20002dv8,2015-05-17T02:14:18.028Z,"149km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-03T23:40:55.730Z,-5.5452,151.9118,35,5.9,mww,,18,1.368,0.82,us,us20002b2k,2015-05-13T21:56:55.000Z,"137km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-03T23:36:04.800Z,-5.1403,151.2817,38.9,4,mb,,178,1.289,0.48,us,us20002dv5,2015-05-16T22:34:40.314Z,"134km ENE of Kimbe, Papua New Guinea",earthquake
2015-05-03T23:19:53.020Z,-5.6541,151.9693,10,4.3,mb,,133,1.466,1.4,us,us20002dv4,2015-05-16T22:31:49.825Z,"147km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-03T23:14:15.460Z,27.7349,85.8791,10,4.2,mb,,184,0.855,0.71,us,us20002b2a,2015-05-10T22:37:39.671Z,"25km SSW of Kodari, Nepal",earthquake
2015-05-03T23:10:55.670Z,-5.6685,151.9032,10,4.2,mb,,88,1.49,1.35,us,us20002dv3,2015-05-15T05:34:27.141Z,"150km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-03T22:50:47.550Z,-5.5144,151.9329,46.1,5.1,mb,,89,1.334,0.81,us,us20002b21,2015-05-04T06:54:11.541Z,"133km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-03T22:38:13.000Z,53.8428,-164.2328,40.6,3.2,ml,22,215.999982720001,,0.28,ak,ak11579686,2015-05-07T02:07:39.152Z,"106km ESE of Akutan, Alaska",earthquake
2015-05-03T22:38:05.800Z,19.1623,-64.633,33,3.1,Md,3,284.4,0.51563297,0.15,pr,pr15123006,2015-05-04T06:40:31.432Z,"82km N of Road Town, British Virgin Islands",earthquake
2015-05-03T22:35:11.840Z,-5.5729,151.8475,67.94,5.5,mb,,50,1.408,0.76,us,us20002b1x,2015-05-04T06:37:39.181Z,"142km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-03T22:32:42.130Z,-5.5447,151.7243,35,5.6,mb,,25,1.414,1.33,us,us20002b1r,2015-05-09T19:56:30.000Z,"144km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-03T22:26:04.310Z,35.0442,-111.7024,3.94,2.6,ml,,61,0.542,0.76,us,us20002b1q,2015-05-06T03:13:48.778Z,"5km S of Kachina Village, Arizona",earthquake
2015-05-03T22:14:15.410Z,37.9625,-122.0428333,12.54,2.89,md,83,51,0.01454,0.11,nc,nc72439620,2015-05-12T03:25:03.690Z,"2km SSW of Concord, California",earthquake
2015-05-03T22:13:19.530Z,37.9646667,-122.0473333,13.46,3.64,mw,269,30,0.01339,0.21,nc,nc72439615,2015-05-17T06:23:54.492Z,"2km SW of Concord, California",earthquake
2015-05-03T21:59:16.000Z,61.1808,-151.9478,96.6,2.7,ml,76,61.1999951040004,,0.56,ak,ak11579594,2015-05-07T02:06:58.192Z,"65km NNW of Nikiski, Alaska",earthquake
2015-05-03T20:44:14.240Z,19.389,-155.2478333,2.4,2.91,ml,28,67,0.0168,0.1,hv,hv60914946,2015-05-07T00:45:34.936Z,"4km SSW of Volcano, Hawaii",earthquake
2015-05-03T20:43:38.430Z,25.0866,62.8459,30.88,4.3,mb,,223,6.026,1.27,us,us20002b12,2015-05-04T04:46:29.391Z,"52km E of Gwadar, Pakistan",earthquake
2015-05-03T20:21:56.360Z,-5.6702,151.9164,75.99,5.2,mb,,132,5.795,0.86,us,us20002b11,2015-05-04T04:24:52.110Z,"150km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-03T19:28:54.950Z,-5.6621,151.9829,61.03,4.8,mb,,83,1.472,0.91,us,us20002b0w,2015-05-04T03:36:55.751Z,"148km SSW of Kokopo, Papua New Guinea",earthquake
2015-05-03T17:24:23.000Z,60.2005,-153.0296,136.8,2.6,ml,,,,0.58,ak,ak11579318,2015-05-07T02:06:35.876Z,"35km SSW of Redoubt Volcano, Alaska",earthquake
2015-05-03T17:22:16.800Z,18.5545,-66.348,106,2.7,Md,13,234,0.18864621,0.18,pr,pr15123005,2015-05-04T01:24:58.023Z,"9km N of Brenas, Puerto Rico",earthquake
2015-05-03T16:46:18.810Z,35.041,26.896,10,4.2,mb,,118,0.549,1.09,us,us20002b0c,2015-05-04T00:49:32.036Z,"59km SSW of Karpathos, Greece",earthquake
2015-05-03T16:12:04.520Z,32.864,-96.8935,5,2.5,mb_lg,,76,0.029,0.58,us,us20002b2p,2015-05-05T19:10:56.376Z,"6km S of Farmers Branch, Texas",earthquake
2015-05-03T15:29:15.980Z,40.5081667,-127.1343333,18,3.26,ml,16,327,2.133,0.49,nc,nc72439510,2015-05-06T02:28:04.781Z,"243km W of Ferndale, California",earthquake
2015-05-03T15:11:16.040Z,32.8553,-96.9452,5,3.2,mb_lg,,58,0.02,0.51,us,us20002azv,2015-05-09T16:30:53.515Z,"4km N of Irving, Texas",earthquake
2015-05-03T14:56:15.280Z,38.4438,-118.7299,4.796,3.45,ml,16,60.52,0.031,0.1794,nn,nn00492533,2015-05-06T02:14:36.969Z,"12km SW of Hawthorne, Nevada",earthquake
2015-05-03T14:30:16.930Z,36.1427,138.7293,146.31,4.9,mb,,78,0.578,0.79,us,us20002azp,2015-05-07T13:15:26.251Z,"19km SW of Tomioka, Japan",earthquake
2015-05-03T13:33:11.000Z,-28.338,-69.76,113.4,4,ml,,,,1.64,us,us20002azi,2015-05-03T21:35:44.351Z,"101km ENE of Vallenar, Chile",earthquake
2015-05-03T13:09:07.430Z,24.0365,122.4327,28.4,4.6,mwr,,74,0.68,0.8,us,us20002azh,2015-05-04T12:55:14.590Z,"74km SW of Yonakuni, Japan",earthquake
